_id,year_month,year,month,month_name,harmonize_grp,hmn_grp_name,duty
1464,2013-11-01T00:00:00,2013,11,November,42,เครื่องหนัง,166924592
1465,2013-11-01T00:00:00,2013,11,November,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,153977632
1466,2013-11-01T00:00:00,2013,11,November,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,196367039
1467,2013-11-01T00:00:00,2013,11,November,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",161091157
1468,2013-11-01T00:00:00,2013,11,November,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),125489542
1469,2013-11-01T00:00:00,2013,11,November,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,124954958
1470,2013-11-01T00:00:00,2013,11,November,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,110046611
1471,2013-10-01T00:00:00,2013,10,October,87,ยานยนต์และส่วนประกอบ,1896303893
1472,2013-10-01T00:00:00,2013,10,October,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1159540017
1473,2013-10-01T00:00:00,2013,10,October,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,916382684
1474,2013-10-01T00:00:00,2013,10,October,73,ของทำด้วยเหล็กหรือเหล็กกล้า,446613371
1475,2013-10-01T00:00:00,2013,10,October,72,เหล็กและเหล็กกล้า,411273429
1477,2013-10-01T00:00:00,2013,10,October,39,พลาสติกและของที่ทำด้วยพลาสติก,403817052
1478,2013-10-01T00:00:00,2013,10,October,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,296972939
1479,2013-10-01T00:00:00,2013,10,October,42,เครื่องหนัง,155585352
1480,2013-10-01T00:00:00,2013,10,October,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,125527318
1481,2013-10-01T00:00:00,2013,10,October,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,188539592
1482,2013-10-01T00:00:00,2013,10,October,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",170601624
1483,2013-10-01T00:00:00,2013,10,October,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),163512635
1484,2013-10-01T00:00:00,2013,10,October,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,132618971
1485,2013-10-01T00:00:00,2013,10,October,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,88397219
1486,2013-09-01T00:00:00,2013,9,September,87,ยานยนต์และส่วนประกอบ,1656097378
1487,2013-09-01T00:00:00,2013,9,September,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1071557395
1488,2013-09-01T00:00:00,2013,9,September,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,850632717
1489,2013-09-01T00:00:00,2013,9,September,73,ของทำด้วยเหล็กหรือเหล็กกล้า,433219308
1490,2013-09-01T00:00:00,2013,9,September,72,เหล็กและเหล็กกล้า,341697503
1491,2013-09-01T00:00:00,2013,9,September,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,298823771
1492,2013-09-01T00:00:00,2013,9,September,39,พลาสติกและของที่ทำด้วยพลาสติก,383312377
1493,2013-09-01T00:00:00,2013,9,September,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,269822701
1494,2013-09-01T00:00:00,2013,9,September,42,เครื่องหนัง,115071351
1495,2013-09-01T00:00:00,2013,9,September,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,102189308
1496,2013-09-01T00:00:00,2013,9,September,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,151427526
1497,2013-09-01T00:00:00,2013,9,September,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",146048476
1498,2013-09-01T00:00:00,2013,9,September,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),186408443
1499,2013-09-01T00:00:00,2013,9,September,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,137882763
1500,2013-09-01T00:00:00,2013,9,September,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,77607976
1501,2013-08-01T00:00:00,2013,8,August,87,ยานยนต์และส่วนประกอบ,1623343476
1502,2013-08-01T00:00:00,2013,8,August,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1096705773
1503,2013-08-01T00:00:00,2013,8,August,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,865774898
1504,2013-08-01T00:00:00,2013,8,August,73,ของทำด้วยเหล็กหรือเหล็กกล้า,396973709
1505,2013-08-01T00:00:00,2013,8,August,72,เหล็กและเหล็กกล้า,423138154
1506,2013-08-01T00:00:00,2013,8,August,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,351098757
1507,2013-08-01T00:00:00,2013,8,August,39,พลาสติกและของที่ทำด้วยพลาสติก,393825796
1508,2013-08-01T00:00:00,2013,8,August,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,266563321
1509,2013-08-01T00:00:00,2013,8,August,42,เครื่องหนัง,136029904
1510,2013-08-01T00:00:00,2013,8,August,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,99646349
1511,2013-08-01T00:00:00,2013,8,August,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,144196958
1512,2013-08-01T00:00:00,2013,8,August,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",149521293
1513,2013-08-01T00:00:00,2013,8,August,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),163486153
1514,2013-08-01T00:00:00,2013,8,August,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,146635286
1515,2013-08-01T00:00:00,2013,8,August,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,77844359
1516,2013-07-01T00:00:00,2013,7,July,87,ยานยนต์และส่วนประกอบ,2151611109
1517,2013-07-01T00:00:00,2013,7,July,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1123287445
1518,2013-07-01T00:00:00,2013,7,July,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,909764491
1519,2013-07-01T00:00:00,2013,7,July,73,ของทำด้วยเหล็กหรือเหล็กกล้า,438123956
1520,2013-07-01T00:00:00,2013,7,July,72,เหล็กและเหล็กกล้า,362593509
1521,2013-07-01T00:00:00,2013,7,July,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,331827606
1522,2013-07-01T00:00:00,2013,7,July,39,พลาสติกและของที่ทำด้วยพลาสติก,419619802
1523,2013-07-01T00:00:00,2013,7,July,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,282192596
1524,2013-07-01T00:00:00,2013,7,July,42,เครื่องหนัง,140845560
1525,2013-07-01T00:00:00,2013,7,July,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,111385929
1526,2013-07-01T00:00:00,2013,7,July,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,146611204
1527,2013-07-01T00:00:00,2013,7,July,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",162044693
1528,2013-07-01T00:00:00,2013,7,July,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),159062733
1529,2013-07-01T00:00:00,2013,7,July,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,143048759
1530,2013-07-01T00:00:00,2013,7,July,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,128788523
1531,2013-06-01T00:00:00,2013,6,June,87,ยานยนต์และส่วนประกอบ,1855623280
1532,2013-06-01T00:00:00,2013,6,June,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1004104721
1533,2013-06-01T00:00:00,2013,6,June,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,816471369
1534,2013-06-01T00:00:00,2013,6,June,73,ของทำด้วยเหล็กหรือเหล็กกล้า,424274252
1535,2013-06-01T00:00:00,2013,6,June,72,เหล็กและเหล็กกล้า,364558791
1536,2013-06-01T00:00:00,2013,6,June,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,281490806
1537,2013-06-01T00:00:00,2013,6,June,39,พลาสติกและของที่ทำด้วยพลาสติก,357226150
1538,2013-06-01T00:00:00,2013,6,June,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,240142435
1539,2013-06-01T00:00:00,2013,6,June,42,เครื่องหนัง,126536376
1540,2013-06-01T00:00:00,2013,6,June,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,113690564
1541,2013-06-01T00:00:00,2013,6,June,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,132291763
1542,2013-06-01T00:00:00,2013,6,June,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",149823241
1543,2013-06-01T00:00:00,2013,6,June,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),188299268
1544,2013-06-01T00:00:00,2013,6,June,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,108966474
1545,2013-06-01T00:00:00,2013,6,June,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,49326490
1546,2013-05-01T00:00:00,2013,5,May,87,ยานยนต์และส่วนประกอบ,1453458336
1547,2013-05-01T00:00:00,2013,5,May,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1075635865
1548,2013-05-01T00:00:00,2013,5,May,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,866843885
1549,2013-05-01T00:00:00,2013,5,May,73,ของทำด้วยเหล็กหรือเหล็กกล้า,424626858
1550,2013-05-01T00:00:00,2013,5,May,72,เหล็กและเหล็กกล้า,450746964
1551,2013-05-01T00:00:00,2013,5,May,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,319244036
1552,2013-05-01T00:00:00,2013,5,May,39,พลาสติกและของที่ทำด้วยพลาสติก,388032235
1553,2013-05-01T00:00:00,2013,5,May,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,237218975
1554,2013-05-01T00:00:00,2013,5,May,42,เครื่องหนัง,132145431
1555,2013-05-01T00:00:00,2013,5,May,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,87864600
1556,2013-05-01T00:00:00,2013,5,May,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,124005205
1557,2013-05-01T00:00:00,2013,5,May,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",151069195
1558,2013-05-01T00:00:00,2013,5,May,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),222267582
1559,2013-05-01T00:00:00,2013,5,May,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,118167533
1560,2013-05-01T00:00:00,2013,5,May,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,40356396
1561,2013-04-01T00:00:00,2013,4,April,87,ยานยนต์และส่วนประกอบ,1837595977
1562,2013-04-01T00:00:00,2013,4,April,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1148291195
1563,2013-04-01T00:00:00,2013,4,April,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,878069553
1564,2013-04-01T00:00:00,2013,4,April,73,ของทำด้วยเหล็กหรือเหล็กกล้า,436569389
1566,2013-04-01T00:00:00,2013,4,April,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,285175523
1567,2013-04-01T00:00:00,2013,4,April,39,พลาสติกและของที่ทำด้วยพลาสติก,397334075
1568,2013-04-01T00:00:00,2013,4,April,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,258694641
1569,2013-04-01T00:00:00,2013,4,April,42,เครื่องหนัง,130938940
1570,2013-04-01T00:00:00,2013,4,April,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,95919125
1571,2013-04-01T00:00:00,2013,4,April,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,133865709
1572,2013-04-01T00:00:00,2013,4,April,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",161263390
1573,2013-04-01T00:00:00,2013,4,April,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),145653752
1574,2013-04-01T00:00:00,2013,4,April,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,131345077
1575,2013-04-01T00:00:00,2013,4,April,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,61601745
1576,2013-03-01T00:00:00,2013,3,March,87,ยานยนต์และส่วนประกอบ,1613278665
1577,2013-03-01T00:00:00,2013,3,March,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1090233971
1578,2013-03-01T00:00:00,2013,3,March,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,889374499
1579,2013-03-01T00:00:00,2013,3,March,73,ของทำด้วยเหล็กหรือเหล็กกล้า,423296039
1580,2013-03-01T00:00:00,2013,3,March,72,เหล็กและเหล็กกล้า,543798388
1581,2013-03-01T00:00:00,2013,3,March,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,348865928
1582,2013-03-01T00:00:00,2013,3,March,39,พลาสติกและของที่ทำด้วยพลาสติก,415353514
1583,2013-03-01T00:00:00,2013,3,March,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,259656482
1585,2013-03-01T00:00:00,2013,3,March,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,98513802
1586,2013-03-01T00:00:00,2013,3,March,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,137545700
1587,2013-03-01T00:00:00,2013,3,March,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",168298308
1588,2013-03-01T00:00:00,2013,3,March,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),144645367
1589,2013-03-01T00:00:00,2013,3,March,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,144501907
1590,2013-03-01T00:00:00,2013,3,March,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,57148311
1591,2013-02-01T00:00:00,2013,2,February,87,ยานยนต์และส่วนประกอบ,1518868153
1592,2013-02-01T00:00:00,2013,2,February,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1095079935
1593,2013-02-01T00:00:00,2013,2,February,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,850409852
1594,2013-02-01T00:00:00,2013,2,February,73,ของทำด้วยเหล็กหรือเหล็กกล้า,406127306
1595,2013-02-01T00:00:00,2013,2,February,72,เหล็กและเหล็กกล้า,465038595
1596,2013-02-01T00:00:00,2013,2,February,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,294209123
1597,2013-02-01T00:00:00,2013,2,February,39,พลาสติกและของที่ทำด้วยพลาสติก,349732150
1598,2013-02-01T00:00:00,2013,2,February,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,238563844
1599,2013-02-01T00:00:00,2013,2,February,42,เครื่องหนัง,141716754
1600,2013-02-01T00:00:00,2013,2,February,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,61628742
1601,2013-02-01T00:00:00,2013,2,February,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,125413334
1602,2013-02-01T00:00:00,2013,2,February,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",157063625
1603,2013-02-01T00:00:00,2013,2,February,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),136071116
1604,2013-02-01T00:00:00,2013,2,February,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,138515714
1605,2013-02-01T00:00:00,2013,2,February,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,38362299
1606,2013-01-01T00:00:00,2013,1,January,87,ยานยนต์และส่วนประกอบ,2123566932
1607,2013-01-01T00:00:00,2013,1,January,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1314372101
1608,2013-01-01T00:00:00,2013,1,January,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,990271901
1609,2013-01-01T00:00:00,2013,1,January,73,ของทำด้วยเหล็กหรือเหล็กกล้า,452678403
1610,2013-01-01T00:00:00,2013,1,January,72,เหล็กและเหล็กกล้า,590365788
1611,2013-01-01T00:00:00,2013,1,January,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,331066411
1612,2013-01-01T00:00:00,2013,1,January,39,พลาสติกและของที่ทำด้วยพลาสติก,414226863
1613,2013-01-01T00:00:00,2013,1,January,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,271117215
1614,2013-01-01T00:00:00,2013,1,January,42,เครื่องหนัง,146059152
1615,2013-01-01T00:00:00,2013,1,January,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,95063173
1616,2013-01-01T00:00:00,2013,1,January,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,143046638
1617,2013-01-01T00:00:00,2013,1,January,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",152357438
1618,2013-01-01T00:00:00,2013,1,January,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),249466532
1619,2013-01-01T00:00:00,2013,1,January,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,139663781
1620,2013-01-01T00:00:00,2013,1,January,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,87675165
1621,2012-12-01T00:00:00,2012,12,December,87,ยานยนต์และส่วนประกอบ,1937565260
1622,2012-12-01T00:00:00,2012,12,December,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1138031530
1623,2012-12-01T00:00:00,2012,12,December,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,973203428
1624,2012-12-01T00:00:00,2012,12,December,73,ของทำด้วยเหล็กหรือเหล็กกล้า,453657525
1625,2012-12-01T00:00:00,2012,12,December,72,เหล็กและเหล็กกล้า,452115668
1626,2012-12-01T00:00:00,2012,12,December,39,พลาสติกและของที่ทำด้วยพลาสติก,387284013
1627,2012-12-01T00:00:00,2012,12,December,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,278330804
1628,2012-12-01T00:00:00,2012,12,December,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,239324830
1629,2012-12-01T00:00:00,2012,12,December,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),192583068
1630,2012-12-01T00:00:00,2012,12,December,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",165196314
1631,2012-12-01T00:00:00,2012,12,December,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,140408538
1632,2012-12-01T00:00:00,2012,12,December,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,136229821
1633,2012-12-01T00:00:00,2012,12,December,42,เครื่องหนัง,125358532
1634,2012-12-01T00:00:00,2012,12,December,40,ยางและของทำด้วยยาง,125202767
1635,2012-12-01T00:00:00,2012,12,December,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,105596540
1636,2012-11-01T00:00:00,2012,11,November,87,ยานยนต์และส่วนประกอบ,2168979300
1637,2012-11-01T00:00:00,2012,11,November,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1334512587
1638,2012-11-01T00:00:00,2012,11,November,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,999762215
1639,2012-11-01T00:00:00,2012,11,November,73,ของทำด้วยเหล็กหรือเหล็กกล้า,489249359
1640,2012-11-01T00:00:00,2012,11,November,72,เหล็กและเหล็กกล้า,567098048
1641,2012-11-01T00:00:00,2012,11,November,39,พลาสติกและของที่ทำด้วยพลาสติก,434499907
1642,2012-11-01T00:00:00,2012,11,November,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,353694380
1643,2012-11-01T00:00:00,2012,11,November,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,266911692
1644,2012-11-01T00:00:00,2012,11,November,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),224368340
1645,2012-11-01T00:00:00,2012,11,November,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",180553152
1646,2012-11-01T00:00:00,2012,11,November,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,152856896
1647,2012-11-01T00:00:00,2012,11,November,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,107815796
1648,2012-11-01T00:00:00,2012,11,November,42,เครื่องหนัง,134241102
1649,2012-11-01T00:00:00,2012,11,November,40,ยางและของทำด้วยยาง,149281116
1650,2012-11-01T00:00:00,2012,11,November,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,103497492
1651,2012-10-01T00:00:00,2012,10,October,87,ยานยนต์และส่วนประกอบ,2735540698
1652,2012-10-01T00:00:00,2012,10,October,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1305663192
1653,2012-10-01T00:00:00,2012,10,October,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1078723994
1654,2012-10-01T00:00:00,2012,10,October,73,ของทำด้วยเหล็กหรือเหล็กกล้า,533778941
1655,2012-10-01T00:00:00,2012,10,October,72,เหล็กและเหล็กกล้า,625326058
1656,2012-10-01T00:00:00,2012,10,October,39,พลาสติกและของที่ทำด้วยพลาสติก,483333590
1657,2012-10-01T00:00:00,2012,10,October,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,361896127
1658,2012-10-01T00:00:00,2012,10,October,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,288454211
1659,2012-10-01T00:00:00,2012,10,October,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),170805937
1660,2012-10-01T00:00:00,2012,10,October,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",183755266
1661,2012-10-01T00:00:00,2012,10,October,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,159483903
1662,2012-10-01T00:00:00,2012,10,October,4,ผลิตภัณฑ์นม ไข่สัตว์ปีก น้ำผึ้งธรรมชาติ,83856010
1663,2012-10-01T00:00:00,2012,10,October,42,เครื่องหนัง,115145348
1664,2012-10-01T00:00:00,2012,10,October,40,ยางและของทำด้วยยาง,163498205
1665,2012-10-01T00:00:00,2012,10,October,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,120984462
1666,2012-09-01T00:00:00,2012,9,September,87,ยานยนต์และส่วนประกอบ,1880842722
1667,2012-09-01T00:00:00,2012,9,September,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,1141903891
1668,2012-09-01T00:00:00,2012,9,September,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,1015958069
1669,2012-09-01T00:00:00,2012,9,September,73,ของทำด้วยเหล็กหรือเหล็กกล้า,433402787
1670,2012-09-01T00:00:00,2012,9,September,72,เหล็กและเหล็กกล้า,463856277
1671,2012-09-01T00:00:00,2012,9,September,39,พลาสติกและของที่ทำด้วยพลาสติก,435179170
1672,2012-09-01T00:00:00,2012,9,September,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,321468075
1769,2012-03-01T00:00:00,2012,3,March,40,ยางและของทำด้วยยาง,164131216
1673,2012-09-01T00:00:00,2012,9,September,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,297810954
1674,2012-09-01T00:00:00,2012,9,September,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),125779147
1675,2012-09-01T00:00:00,2012,9,September,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",196877067
1676,2012-09-01T00:00:00,2012,9,September,82,เครื่องมือ เครื่องใช้ ของใช้ชนิดมีคม ช้อนและส้อม ทำด้วยโลหะสามัญ,148219739
